name,filtered_genre,gender,race,api,black,hispanic,white,populairty
Klaus Tennstedt,Classical,male,white,0.000389038,0.001656694,0.005650057,0.99230415,46
Kleerup,Pop,unknown,white,0.006338606,0.00580487,0.012174332,0.9756822,46
Knife Party,EDM,unknown,white,0.008026067,0.013892547,0.020519767,0.95756155,53.33333333
Knox Fortune,Indie,unknown,white,0.005830857,0.1544444,0.014599509,0.8251253,68
Knxwledge,Hip-hop,unknown,white,0.002904582,0.030445168,0.020219332,0.9464309,57
Kodak Black,Hip-hop,unknown,white,0.01339623,0.011236033,0.009304486,0.9660632,63.51470588
Kodaline,Pop,unknown,white,0.02695136,0.007840714,0.015866822,0.9493411,68.71428571
Kodie Shane,Hip-hop,male,white,0.056820612,0.015609144,0.018982157,0.9085881,61
Koe Wetzel,Country,unknown,white,0.003576021,0.000573557,0.012577344,0.983273,56.90322581
Koffee,EDM,unknown,white,0.002954459,0.006369548,0.007714551,0.9829615,71
Kokane,Rap,unknown,white,0.03308644,0.045521885,0.021090092,0.90030164,39.6
Kold-Blooded,Rap,unknown,white,0.013162377,0.02471136,0.019420262,0.942706,28.66666667
Konshens,EDM,unknown,white,0.003776085,0.015761344,0.009536114,0.9709264,58
Kool G Rap,Hip-hop,unknown,white,0.29090074,0.041825924,0.017910045,0.6493633,38.55555556
Kool John,Rap,male,white,0.011011862,0.11927238,0.019801108,0.8499146,51
Kool Moe Dee,Hip-hop,female,white,0.006341515,0.010828106,0.009407451,0.9734229,47.30769231
Koop,Classical,male,white,0.005002795,0.00772689,0.008952372,0.978318,47.42857143
Korn,Metal,unknown,white,0.005139386,0.014278959,0.015942186,0.9646395,48.21556886
Kossisko,Rap,unknown,white,0.001341079,0.00046042,0.00589607,0.9923024,54
Kota the Friend,Hip-hop,male,white,0.004345876,0.028578494,0.01722608,0.9498496,64.2
Kottonmouth Kings,Metal,unknown,white,0.005733675,0.014024937,0.013576897,0.9666645,42.16666667
Kranium,EDM,unknown,white,0.005908721,0.001244801,0.008474154,0.98437226,56.5
Krayzie Bone,Rap,unknown,white,0.004131618,0.002564336,0.011549944,0.9817541,49.08333333
Kris Kristofferson,Country,male,white,0.003942206,0.003796374,0.007217786,0.98504364,37.02912621
Kris Kross,Pop,male,white,0.00312249,0.001517783,0.012190534,0.9831692,43.72727273
Kris Kross Amsterdam,Pop,male,white,0.03550578,0.029224016,0.027094083,0.90817606,67.33333333
Krizz Kaliko,Country,unknown,white,0.018491313,0.00254446,0.01096002,0.96800417,54.26666667
Kronos Quartet,Pop,unknown,white,0.028251447,0.008339996,0.038929213,0.9244793,40.88888889
Krystal,EDM,female,white,0.012211797,0.011138336,0.0180202,0.95862967,47
Krystian Zimerman,Classical,male,white,0.005515796,0.003274406,0.023275549,0.96793425,42
Kumar Sanu,Pop,male,api,0.66292584,0.044110503,0.013151041,0.27981257,28
Kun-Woo Paik,Classical,unknown,white,0.12164648,0.013754448,0.010236822,0.85436225,51
Kurt Böhme,Classical,male,white,0.028615793,0.008249351,0.006712034,0.95642287,3
Kurt Hugo Schneider,Indie,male,white,0.007739451,0.000594104,0.014601357,0.9770651,61
Kurt Masur,Classical,male,white,0.26256478,0.003033636,0.013542268,0.7208593,23.44444444
Kurt Moll,Classical,male,white,0.006271769,0.001789708,0.007727057,0.9842115,47.5
Kurt Rydl,Classical,male,white,0.001448603,0.00167925,0.013023097,0.98384905,47.5
Kurt Weill,Classical,male,white,0.009010039,0.002851275,0.016383333,0.9717553,6.1875
Kurupt,Hip-hop,unknown,white,0.43088418,0.00468203,0.003117266,0.5613166,52.69565217
Kut Klose,Pop,unknown,white,0.005363417,0.002257197,0.023090445,0.9692889,42.77777778
Kutt Calhoun,Hip-hop,unknown,white,0.006662911,0.009175384,0.014298163,0.9698636,41.66666667
Kuzu Mellow,Rap,unknown,white,0.008747084,0.021066425,0.012905592,0.9572808,64.5
Kyan,Pop,unknown,white,0.25325853,0.040428672,0.020663586,0.6856493,56
Kygo,EDM,unknown,white,0.008674687,0.038110156,0.0261252,0.9270899,67.84615385
Kyla La Grange,Pop,female,white,0.005126096,0.028093323,0.016613208,0.9501674,62
Kyle,Pop,female,white,0.002546295,0.17051484,0.016921038,0.8100178,61.5
Kylie Minogue,EDM,female,white,0.004566477,0.06857443,0.015437485,0.91142166,51.4
Kyung Wha Chung,Classical,female,white,0.19413564,0.03777341,0.016301317,0.75178957,49.5
L-Boy,Hip-hop,unknown,white,0.03680758,0.14409442,0.066996135,0.7521018,51
LANY,Pop,unknown,white,0.024259394,0.18600048,0.013041809,0.7766983,61.57142857
LEGADO 7,Pop,unknown,white,0.0768894,0.034927025,0.03084006,0.8573435,63.77777778
LL Cool J,Hip-hop,unknown,white,0.007085181,0.06377602,0.020114217,0.9090246,39.83486239
LMFAO,EDM,unknown,api,0.6143297,0.005787252,0.0519836,0.32789946,54.84210526
LSD,Pop,unknown,white,0.29707667,0.15793358,0.060636487,0.4843533,73.25
LZRD,EDM,unknown,white,0.029514551,0.09859451,0.026208593,0.8456823,59
La Chat,Hip-hop,unknown,white,0.373141,0.037383027,0.019308558,0.5701674,44.33333333
La Factoria,Hip-hop,unknown,white,0.063699,0.035366032,0.368733,0.532202,62.28571429
La Ley,Pop,unknown,white,0.013385325,0.096152976,0.04155747,0.8489042,58.14285714
La Lupe,Jazz,female,white,0.004176314,0.105185054,0.021759283,0.8688794,29.6
La Quinta Estacion,Pop,female,api,0.45722893,0.006142855,0.37410602,0.16252223,56.77777778
La Secta AllStar,Pop,unknown,white,0.009144085,0.025260571,0.02136476,0.9442306,41.71428571
La Sonora Dinamita,Pop,unknown,white,0.18130822,0.006593259,0.028853314,0.7832452,44.61111111
La Sonora Matancera,Jazz,unknown,hispanic,0.35741806,0.003512323,0.48872864,0.15034099,21.42944785
Labrinth,Pop,unknown,white,0.003586646,0.0849829,0.012014884,0.89941555,70
Lacey Sturm,Pop,female,white,0.00257277,0.007606655,0.017777828,0.9720427,47
Lady A,Country,unknown,white,0.010076272,0.062248945,0.021274969,0.90639985,56
Lady Gaga,EDM,unknown,hispanic,0.21159506,0.011746621,0.49295485,0.28370348,57.93513514
Lady Luck,Rap,unknown,white,0.003219817,0.038996086,0.010912764,0.94687134,52
Lady Saw,EDM,unknown,white,0.014465375,0.053850256,0.005378443,0.92630595,49
Ladysmith Black Mambazo,Pop,unknown,white,0.022894138,0.1587346,0.045734163,0.77263707,36.5
Laetitia Sadier,Pop,female,white,0.005802183,0.021781178,0.023817902,0.9485987,61
Laidback Luke,EDM,male,white,0.003205628,0.014162047,0.006889296,0.975743,52
Lalo Ebratt,Hip-hop,unknown,white,0.007281424,0.04958808,0.01541806,0.92771244,60
Lalo Rodriguez,Jazz,unknown,hispanic,0.014128683,0.015058929,0.8670925,0.10371987,42
Lalo Schifrin,Classical,unknown,white,0.003780236,0.01611015,0.013529588,0.96658003,23.81818182
Lana Del Rey,Pop,female,white,0.013001274,0.051847078,0.029413518,0.9057382,57.5990099
Landon Cube,Hip-hop,male,white,0.2092268,0.029622022,0.06688858,0.69426256,69
Landy Wen,Pop,androgynous,white,0.003082503,0.027856203,0.02090236,0.948159,52.33333333
Lang Lang,Country,androgynous,white,0.030898347,0.04450339,0.008248925,0.9163493,55
Langhorne Slim,Indie,male,white,0.010025219,0.009940574,0.02483229,0.9552019,57.33333333
Lara Liang,Pop,female,white,0.21969861,0.013304942,0.02625328,0.74074316,58
Larry Carlton,Jazz,male,white,0.001694427,0.12262179,0.011466966,0.86421686,35.53333333
Larry Gatlin,Country,male,white,0.003211679,0.16618952,0.01395018,0.8166486,26.5
Larry Harlow,Jazz,male,white,0.003518479,0.087510854,0.013211255,0.89575946,34.14285714
Lars Erstrand,Jazz,male,white,0.004149147,0.02642532,0.014757636,0.9546679,38
Lata Mangeshkar,Pop,female,white,0.24565294,0.00302551,0.020758843,0.7305627,4.088888889
Laura Les,Pop,female,white,0.017045882,0.04261509,0.23506935,0.70526975,63.5
Laura Marling,Indie,female,white,0.017725319,0.014348539,0.011056632,0.9568695,48.2
Laura V,Indie,female,white,0.021493552,0.029228447,0.033960972,0.91531706,59
Lauren Alaina,Country,female,hispanic,0.01622561,0.008826669,0.69336486,0.28158286,64.31578947
Lauren Daigle,Rock,female,white,0.00253063,0.08077913,0.019675102,0.8970152,60.42857143
Lauren Jauregui,Pop,female,hispanic,0.026736293,0.003419936,0.91030926,0.059534512,65
Laurindo Almeida,Jazz,male,white,0.04326663,0.008790578,0.08691659,0.86102617,25.875
Lauritz Melchior,Classical,male,white,0.010004159,0.004601522,0.013498044,0.9718963,0
Lauv,Pop,unknown,white,0.01860049,0.10356591,0.013789443,0.86404413,54.70512821
Lawrence Brown,Jazz,male,white,0.002793033,0.2972912,0.017071696,0.6828441,0.204819277
Layton Greene,Pop,male,white,0.004111139,0.1205549,0.028521812,0.8468121,63.16666667
Layzie Bone,Rap,unknown,white,0.004014494,0.20937432,0.014039584,0.7725716,57
Lazy Jay,EDM,male,white,0.002985578,0.25563335,0.006902294,0.73447883,67
LeToya Luckett,Pop,unknown,white,0.01501502,0.1019642,0.025506599,0.8575142,45
Lea Hart,Rock,female,white,0.003116643,0.17591564,0.018582996,0.80238473,0
Lead Belly,Country,unknown,white,0.002139389,0.07181808,0.025575213,0.90046734,2.945668135
Leah Culver,EDM,female,white,0.003760393,0.03105655,0.015485558,0.94969755,66
Lecrae,Hip-hop,unknown,white,0.005167414,0.13633314,0.008176532,0.8503229,50.62068966
"Lee ""Scratch"" Perry",Rock,male,white,0.001857897,0.18397495,0.008770986,0.8053962,42.81818182
Lee Ann Womack,Country,male,white,0.011561348,0.10446258,0.015285297,0.8686908,45.53846154
Lee Brice,Country,male,white,0.003456191,0.09374649,0.015051356,0.887746,64.35714286
Lee Hazlewood,Country,male,white,0.005360615,0.14202495,0.016566046,0.8360483,29.90909091
Lee Konitz,Jazz,male,white,0.002882485,0.006227771,0.010926644,0.9799631,15.95348837
Lee Morgan,Jazz,male,white,0.002313471,0.044758823,0.010152577,0.9427752,19.675
Lee Ritenour,Jazz,male,white,0.000320172,0.06562201,0.015549581,0.91850823,36.73684211
Leehom Wang,Pop,androgynous,white,0.45552334,0.03682871,0.015415972,0.492232,50
Leessang,Pop,unknown,white,0.06211614,0.012795148,0.016430344,0.9086584,52
Lefty Frizzell,Country,unknown,white,0.002206142,0.07124269,0.015339761,0.91121143,9.954751131
Leftöver Crack,Rock,unknown,white,0.004034603,0.06255256,0.012225009,0.9211878,43
Leif Ove Andsnes,Classical,male,white,0.00546835,0.01962919,0.048946127,0.92595637,45
Leighton Meester,EDM,male,white,0.003397178,0.043812662,0.014996873,0.9377933,61
Lena Horne,Jazz,female,white,0.01587123,0.3420638,0.010497359,0.63156754,13.51111111
Lenin Ramírez,Pop,unknown,hispanic,0.017616915,0.004267763,0.9083773,0.06973799,69.2
Lennon & Maisy,Country,female,white,0.004672892,0.049172297,0.014978958,0.9311759,50
Lennon Stella,EDM,female,white,0.005376327,0.005323658,0.011851762,0.9774483,71.76190476
Lennox,Hip-hop,male,white,0.000508343,0.050079465,0.008996218,0.9404159,50.33333333
Lenny Cooper,Country,male,white,0.003515536,0.1828853,0.02092696,0.7926722,51.75
Lenny Tavárez,Rap,male,hispanic,0.022931578,0.009985295,0.75048834,0.21659485,77.6875
Lentra,Hip-hop,unknown,hispanic,0.036913555,0.000471671,0.8409298,0.12168499,67.83333333
Leo Marini,Pop,male,white,0.021924969,0.003540443,0.050104506,0.92443013,19.8
Leo Smit,Jazz,male,white,0.009769989,0.047141563,0.012939999,0.9301485,15
Leon Fleisher,Classical,male,white,0.006397981,0.02247381,0.013751997,0.95737624,9.117647059
Leon Russell,Country,male,white,0.002629176,0.047548514,0.014915395,0.93490684,27.82978723
Leona Lewis,EDM,female,white,0.002103893,0.13149148,0.03106335,0.8353413,63.44444444
Leonard Bernstein,Classical,male,white,0.062404476,0.009864444,0.07397966,0.8537514,10.83918669
Leonard Warren,Classical,male,white,0.028127853,0.005293448,0.17122756,0.7953511,0
Leonel García,Pop,male,white,0.013278226,0.01998539,0.054538667,0.91219765,64.5
Leonie Rysanek,Classical,female,white,0.007646155,0.001577948,0.006957184,0.9838187,0
Leontyne Price,Classical,male,white,0.003078124,0.040716123,0.013316237,0.9428895,2.586206897
Leopold Godowsky,Classical,male,white,0.000330827,0.001095855,0.004441599,0.99413174,4.8
Leopold Mozart,Classical,male,white,0.011632495,0.02181883,0.040963646,0.9255851,0
Leopold Simoneau,Classical,male,white,0.001649789,0.012100284,0.008395066,0.97785485,4.5
Leoš Janáček,Classical,male,white,0.12043696,0.008774474,0.017763192,0.8530254,28.5
Leroy Sibbles,Rock,male,white,0.009008806,0.008641326,0.019387266,0.9629626,54
Les McCann,Jazz,male,white,0.004204833,0.037674665,0.021825152,0.93629533,33.8
Leslie Cheung,Pop,female,api,0.69768876,0.013100741,0.007385539,0.28182495,46.2
Leslie Odom Jr.,Jazz,female,white,0.002851498,0.005255577,0.016470004,0.9754229,63.125
Leslie West,Rock,female,white,0.002058218,0.039673056,0.017151855,0.9411169,24.33333333
Lester Young,Jazz,male,white,0.006890556,0.15609658,0.020759217,0.81625366,12.02439024
Lev Knipper,Classical,male,white,0.002680442,0.009389229,0.010359631,0.97757065,0.5
Leven Kali,Indie,female,white,0.14043468,0.005567879,0.025336396,0.8286611,66.66666667
Lewis Capaldi,Pop,male,white,0.014626782,0.003844558,0.01594502,0.9655836,76.53333333
Lexii Alijai,Hip-hop,unknown,white,0.13622801,0.059789985,0.23233332,0.57164866,53
Lexxus,EDM,unknown,white,0.002763091,0.23638475,0.012699398,0.7481528,44
León Gieco,Rock,male,white,0.0154895,0.011172102,0.13003191,0.8433065,45.5
Liam Payne,EDM,male,white,0.006249609,0.20333745,0.019315949,0.77109694,72.25
Library Tapes,Classical,unknown,white,0.020332104,0.25686765,0.10156294,0.62123734,51
Lifehouse,Pop,unknown,white,0.003543492,0.018112002,0.011775862,0.9665687,51.5862069
Lighter Shade Of Brown,Hip-hop,unknown,white,0.003471366,0.21604475,0.017481724,0.7630022,42.75
Like Mike,EDM,male,white,0.007528458,0.05286178,0.015829522,0.9237802,52.33333333
Lil B,Hip-hop,female,white,0.009216319,0.072251715,0.02561507,0.8929169,47.5
Lil Baby,Hip-hop,female,white,0.002633113,0.12549302,0.016847959,0.85502595,67.42682927
Lil Blood,Rap,female,white,0.002937796,0.19849451,0.012820586,0.7857471,43
Lil Cuete,Hip-hop,female,hispanic,0.027401598,0.00470643,0.91102976,0.056862246,44
Lil Dicky,Pop,female,white,0.000437624,0.014743676,0.004434039,0.9803846,62.15789474
Lil Duke,Rap,female,white,0.003467794,0.10003694,0.010925682,0.8855696,63.66666667
Lil Durk,Hip-hop,female,white,0.00553814,0.11589343,0.015348963,0.8632195,64.93617021
Lil Jon,EDM,female,white,0.013181513,0.25090504,0.025062365,0.7108511,52.26315789
Lil Jon & The East Side Boyz,Hip-hop,female,white,0.002924662,0.009244566,0.01941946,0.96841127,47.63636364
Lil Keed,Hip-hop,female,white,0.02729829,0.19322228,0.02821006,0.7512694,64.78571429
Lil Keke,Hip-hop,female,white,0.000803498,0.07840154,0.010825139,0.90996987,43.1875
Lil Los,Rap,female,white,0.008602799,0.009340932,0.21000995,0.77204627,35
Lil Mama,Pop,female,white,0.03554813,0.0428926,0.38057473,0.5409845,54
Lil Mosey,Rap,female,white,0.005230568,0.15331487,0.010793995,0.8306605,73.36
Lil Nas X,Country,female,white,0.01570011,0.07394099,0.029031545,0.8813274,74.30769231
Lil Peep,Hip-hop,female,white,0.027358104,0.13136257,0.023207419,0.81807196,69.32941176
Lil Phat,Rap,female,api,0.8063097,0.011564489,0.021053713,0.16107203,47.33333333
Lil Pump,Hip-hop,female,white,0.005013277,0.07645494,0.017096635,0.9014352,67.86956522
Lil Reese,Rap,female,white,0.013165796,0.23836453,0.017471667,0.73099804,57.33333333
Lil Rob,Hip-hop,female,white,0.017850753,0.09098677,0.050861955,0.8403005,44.88888889
Lil Scrappy,Hip-hop,female,white,0.000396389,0.001984837,0.011995226,0.9856236,49.78571429
Lil Skies,Pop,female,white,0.006024761,0.11739085,0.01812972,0.8584547,66.0877193
Lil Tecca,Rap,female,white,0.006506328,0.01239604,0.02366158,0.9574361,71.26666667
Lil Tjay,Rap,female,white,0.044566568,0.17573714,0.03607462,0.7436216,68.79661017
Lil Tracy,Hip-hop,female,white,0.004823759,0.053012904,0.007401734,0.93476164,70.5
Lil Uno,Hip-hop,female,white,0.017245818,0.01609462,0.07675127,0.88990825,35
Lil Uzi Vert,Rap,female,white,0.003380449,0.021816289,0.016229382,0.9585738,65.56790123
Lil Wayne,Hip-hop,female,white,0.005983022,0.27567297,0.012795765,0.7055483,53.70049505
Lil Wyte,Country,female,white,0.017769355,0.084915824,0.03018628,0.8671286,47.46666667
Lil Xan,Hip-hop,female,white,0.012382713,0.01004461,0.018548291,0.95902437,67.71428571
Lil Yachty,Hip-hop,female,white,0.003932494,0.01511337,0.011651197,0.9693029,65.61971831
Lillian Fuchs,Classical,female,white,0.005983911,0.004452127,0.022918176,0.9666458,0
Lilly Wood and The Prick,Indie,female,white,0.006491177,0.09050267,0.018425487,0.88458073,70
Lily Allen,EDM,female,white,0.002783858,0.03381641,0.019607445,0.9437923,52.25
Limp Bizkit,Metal,unknown,white,0.002964997,0.037411027,0.022522373,0.93710154,52.59493671
Linda Davis,Country,female,white,0.001983684,0.30174714,0.010366388,0.6859028,43.66666667
Linda McCartney,Pop,female,white,0.005792155,0.022808554,0.018041812,0.9533575,40.2173913
Linda Ronstadt,Country,female,white,0.001679386,0.004141041,0.008514235,0.9856653,32.51141553
Lindsay Ell,Country,female,white,0.003251262,0.13644387,0.018501066,0.84180385,59.5
Lindsey Buckingham,Oldies,female,white,0.005061077,0.1320348,0.01841232,0.8444919,43.625
Link Wray,Rock,unknown,white,0.010329844,0.107968844,0.018216107,0.86348516,35.53846154
Linkin Park,Metal,unknown,white,0.007461563,0.11724573,0.02085565,0.854437,54.92523364
Lionel Hampton,Jazz,male,white,0.005456199,0.19565244,0.011539607,0.7873518,15.20833333
Lionel Loueke,Jazz,male,white,0.00483046,0.021783525,0.012845106,0.9605409,60
Lionel Richie,Oldies,male,white,0.007371993,0.029217828,0.018605521,0.94480467,42.4137931
Liquid Tension Experiment,Jazz,unknown,white,0.008635354,0.071646996,0.033206772,0.88651097,45.5
"Lisa ""Left Eye"" Lopes",Pop,female,white,0.00840342,0.0113787,0.0537968,0.9264211,53.28571429
Lisa Beznosiuk,Classical,female,white,0.002183379,0.000803392,0.007962208,0.9890511,42
Lisa Otto,Classical,female,white,0.024759104,0.007543013,0.016725825,0.950972,0
Lisa della Casa,Classical,female,white,0.08142493,0.049863823,0.124881744,0.7438295,0
Lise de la Salle,Classical,female,white,0.006957096,0.026872542,0.020606983,0.9455634,55
Lita Ford,Metal,female,white,0.004907728,0.1860297,0.038806487,0.7702561,36
Little Big Town,Country,unknown,white,0.00455151,0.26383057,0.017256934,0.71436095,56.34482759
Little Dragon,EDM,unknown,white,0.003105461,0.1831784,0.011064237,0.8026519,56.5
Little Feat,Country,unknown,white,0.004781516,0.1892842,0.011052345,0.7948819,31.40883978
Little Mix,EDM,unknown,white,0.002587482,0.1394315,0.017556252,0.8404248,67.48571429
Little Richard,Rock,male,white,0.005895703,0.077664085,0.01592631,0.90051395,27.29591837
Liza Anne,Indie,female,white,0.06229919,0.014561351,0.22936422,0.69377524,60
Lizzo,Hip-hop,unknown,white,0.009197801,0.008893891,0.013881057,0.9680273,66.93333333
Ljuba Welitsch,Classical,female,white,0.028447742,0.003267042,0.08978289,0.87850237,3.4
Lloyd,EDM,male,white,0.00223005,0.1315074,0.037948154,0.82831436,54.45
Lloyd Banks,Hip-hop,male,white,0.010815118,0.028017953,0.011664772,0.9495021,51.66666667
Loco,Pop,unknown,white,0.036482356,0.061213546,0.3530045,0.54929966,64
Logic,Hip-hop,unknown,white,0.002229766,0.025486838,0.012565401,0.959718,61.30769231
London Grammar,Indie,androgynous,white,0.008860477,0.05207889,0.014070174,0.9249905,50.88888889
London Mozart Players,Classical,androgynous,white,0.01698692,0.060396783,0.023617832,0.8989985,56.33333333
London On Da Track,Hip-hop,androgynous,white,0.0277213,0.04821312,0.012792752,0.9112728,70.16666667
London Philharmonic Orchestra,Classical,androgynous,white,0.44804105,0.033728357,0.022328699,0.49590182,5.529411765
London Sinfonietta,Classical,androgynous,white,0.004154134,0.002491854,0.008374065,0.9849799,40
London Symphony Orchestra,Classical,androgynous,white,0.010146517,0.002839483,0.004361275,0.9826528,28.436
Long Beach Dub Allstars,Rock,male,white,0.003804768,0.052534223,0.01618276,0.9274783,41.26666667
Lonnie Liston Smith,Jazz,male,white,0.002189065,0.14565575,0.015698811,0.8364563,32.33333333
