artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
Roger Creager,0.15145,0.665,241586.75,0.53875,5.10E-05,0.13925,-8.913,0.031825,97.45475,0.60125,38.75,7,1,8,"['outlaw country', 'texas country']",Country
Roger Daltrey,0.3086,0.456,285182.3333,0.491666667,0.001258,0.137,-12.108,0.0333,112.945,0.259333333,32.33333333,5,1,6,['album rock'],Rock
Roger Eno,0.909666667,0.268666667,208995.6667,0.04456,0.887333333,0.087466667,-26.12266667,0.038266667,89.848,0.077333333,31,6,0,6,"['ambient', 'art rock', 'compositional ambient', 'fourth world']",Rock
Roger Hodgson,0.545,0.512,380000,0.4595,0.0098895,0.24265,-15.3505,0.03015,130.361,0.27,46,5,1,4,"['album rock', 'art rock', 'progressive rock', 'soft rock', 'symphonic rock']",Rock
Roger McGuinn,0.398724286,0.453285714,231708.4286,0.497857143,0.001214024,0.239114286,-10.53857143,0.035857143,126.3272857,0.451428571,37.42857143,4,1,7,"['country rock', 'folk', 'folk rock', 'pub rock', 'roots rock', 'traditional folk']",Country
Roger Miller,0.742291667,0.634375,129063.125,0.368729167,0.003050697,0.1677875,-14.113875,0.094816667,132.602125,0.766416667,38.25,11,1,48,"['country', 'country rock', 'folk', 'nashville sound', 'oklahoma country', 'traditional folk']",Country
Roger Quilter,0.98925,0.3935,137656.75,0.098325,0.000419105,0.1070625,-19.564125,0.0487,115.08675,0.31375,0,9,1,8,"['british modern classical', 'early modern classical', 'light music']",Classical
Roger Sessions,0.645,0.1611,195395.5,0.1311,0.698,0.137,-18.6145,0.0357,77.87,0.21285,0,4,0,2,"['american modern classical', 'contemporary classical', 'early modern classical', 'serialism']",Classical
Roger Voisin,0.814,0.159666667,184964.6667,0.354666667,0.74,0.341,-15.26233333,0.044866667,71.48566667,0.048366667,0,5,1,6,['classical trumpet'],Classical
Roger Voudouris,0.0986,0.661,182120,0.842,0.000124,0.0534,-6.893,0.047,85.427,0.899,36,0,1,2,"['deep soft rock', 'yacht rock']",Rock
Roger Waters,0.311714706,0.495970588,265923.3824,0.246635294,0.006178265,0.240688235,-17.65091176,0.041141176,124.7321176,0.221061765,37.64705882,0,1,34,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",Rock
Rogue Wave,0.821,0.642,148867,0.462,2.55E-06,0.106,-8.026,0.0294,130.018,0.484,57,1,1,2,"['bay area indie', 'indie pop', 'indie rock', 'modern rock', 'noise pop', 'oakland indie', 'shimmer pop', 'stomp and holler']",Indie
Rojo,0.17595,0.5875,284160,0.7345,3.95E-05,0.121,-6.748,0.02835,144.053,0.511,55,11,1,4,['regional mexican pop'],Pop
Rokia Traoré,0.626,0.702,386973,0.269,0.0406,0.125,-15.172,0.0365,99.747,0.397,53,10,0,2,"['afropop', 'malian blues', 'mande pop', 'world']",Pop
Roky Erickson,0.07153,0.406,196447,0.877,0.01935,0.358,-6.5075,0.07805,164.1065,0.7545,26.5,7,1,4,"['outsider', 'protopunk', 'psychedelic rock']",Rock
Rolando Laserie,0.503,0.659,171352,0.444,3.04E-05,0.311,-6.843,0.033,97.425,0.906,50,5,0,2,"['bolero', 'bolero cubano', 'cumbia', 'latin jazz', 'salsa']",Jazz
Rolando Panerai,0.972942857,0.334942857,231171.4857,0.199188571,0.057710886,0.216891429,-16.9294,0.056031429,98.90302857,0.223657143,9.857142857,5,1,35,"['classical baritone', 'italian baritone', 'opera']",Classical
Roldan,0.981,0.321,187027,0.438,0.426,0.377,-10.655,0.0396,116.386,0.531,0,11,0,1,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop
Rollins Band,0.00711,0.2345,335280,0.933,0.03044,0.0926,-8.0295,0.0905,155.9435,0.319,38,7,1,4,"['funk metal', 'funk rock', 'punk']",Metal
Roman Tam,0.4202,0.3892,176706.6,0.5058,1.22E-05,0.2708,-10.1342,0.0393,121.9482,0.4274,28.6,11,0,5,"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'vintage chinese pop']",Pop
Romance,0.18,0.564,264107,0.522,3.63E-06,0.104,-9.401,0.0254,145.668,0.332,47,2,1,2,"['emo', 'modern rock', 'pop punk']",Pop
Romare,0.4364,0.8755,220526.5,0.4135,0.5105,0.13315,-8.8595,0.06995,115.91,0.3925,58.5,7,1,4,"['deep house', 'electronica', 'indie jazz', 'indie soul', 'ninja']",EDM
Romeo Void,0.039425333,0.608666667,272457.6667,0.781333333,0.411333333,0.155366667,-9.381,0.0701,147.337,0.898333333,39.33333333,4,1,6,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",EDM
Romualdo Brito,0.519,0.823666667,288390,0.305,0,0.098166667,-12.30833333,0.108466667,131.8173333,0.914,29.33333333,4,0,3,"['classic colombian pop', 'vallenato']",Pop
Romy Dya,0.435,0.526,183637,0.52,0,0.197,-7.985,0.0569,149.119,0.13,70,6,0,2,['dutch pop'],Pop
Ron Browz,0.03,0.61,215973,0.431,0,0.099,-6.73,0.294,136.878,0.463,47,0,1,1,"['nyc rap', 'pop rap']",Pop
Ron Carter,0.855642857,0.477285714,392523.8571,0.2458,0.655366071,0.124792857,-18.9055,0.039435714,108.2998571,0.4044,29.42857143,0,1,14,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz funk', 'jazz fusion', 'soul jazz', 'stride']",Jazz
Ron Pope,0.8385,0.4525,224275,0.378,1.90E-06,0.2175,-7.5615,0.035,103.6955,0.528,64,5,1,4,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock', 'viral pop']",Pop
Ronan Hardiman,0.327,0.296,287667,0.551,0.593,0.0668,-12.824,0.0392,124.463,0.236,47,2,1,2,"['celtic', 'irish dance']",EDM
Ronan Keating,0.21225,0.5405,235407,0.55225,3.34E-05,0.169175,-8.60275,0.02735,113.71325,0.483,56.75,10,1,8,"['dance pop', 'europop', 'neo mellow', 'soft rock']",EDM
Ronnie Dunn,0.6205,0.5745,240160,0.479,2.28E-05,0.10145,-6.0735,0.0335,119.238,0.2335,46,10,1,4,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'oklahoma country']",Country
Ronnie Foster,0.513333333,0.578,316386.6667,0.546333333,0.869666667,0.113333333,-13.14233333,0.036766667,98.12333333,0.642333333,31.33333333,5,1,6,"['jazz funk', 'soul jazz']",Jazz
Ronnie Hawkins,0.48425,0.572,167300,0.85775,0.01525,0.38135,-7.116,0.0809,108.023,0.73225,25.5,9,1,8,"['canadian blues', 'canadian rockabilly', 'rock-and-roll', 'rockabilly', 'swamp rock']",Rock
Ronnie James Dio,0.433066667,0.503666667,220854,0.718,2.35E-05,0.607,-6.552333333,0.043133333,126.484,0.598666667,48.66666667,7,1,3,"['hard rock', 'metal']",Metal
Ronnie Lane,0.667,0.6275,254786.5,0.4155,0.07603325,0.09295,-16.6785,0.0379,106.168,0.679,31.5,9,1,4,"['folk rock', 'pub rock']",Rock
Ronnie Laws,0.20648,0.4814,314520,0.6138,0.22508947,0.13042,-11.4762,0.0381,135.4634,0.661,32.2,11,0,10,"['jazz funk', 'jazz saxophone', 'smooth jazz', 'soul jazz']",Jazz
Ronnie McDowell,0.526333333,0.613666667,171786.6667,0.579,1.98E-06,0.177933333,-10.832,0.0779,128.96,0.889666667,36,7,1,6,"['classic country pop', 'country']",Country
Ronnie Milsap,0.412441558,0.577818182,213880.3247,0.441155844,0.001166548,0.157644156,-11.24809091,0.030197403,117.4748831,0.516961039,34.84415584,7,1,77,"['classic country pop', 'country', 'country rock', 'nashville sound']",Country
Ronnie Self,0.6755,0.61525,131850,0.87225,0.001569755,0.234,-3.84625,0.0813,102.97275,0.908,5.25,9,1,8,"['rock-and-roll', 'rockabilly', 'traditional rockabilly']",Rock
Ronnie Wood,0.371666667,0.505666667,257955.3333,0.528,0.11534961,0.109066667,-11.43666667,0.059933333,137.977,0.617666667,34,9,1,6,['pub rock'],Rock
Ronny,0.181,0.542,172163,0.488,0.0398,0.415,-10.243,0.0269,92.257,0.526,28,1,0,2,"['melodic rap', 'miami hip hop', 'underground hip hop', 'vapor trap']",Hip-hop
Ronny & The Daytonas,0.574,0.482,149333,0.615,7.96E-06,0.795,-7.047,0.0468,83.117,0.932,40,4,1,2,"['bubblegum pop', 'surf music']",Pop
Ronny Jordan,0.33235,0.651,320559.8333,0.458333333,0.282416667,0.2105,-13.74933333,0.0622,132.886,0.498833333,47.16666667,6,1,6,"['acid jazz', 'jazz funk', 'smooth jazz']",Jazz
Roo Panes,0.944,0.473,241720,0.317,0.0124,0.11,-10.324,0.0318,139.899,0.132,64,2,1,2,"['british singer-songwriter', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",Indie
Rooney,0.00245,0.555,213726.5,0.8985,5.30E-05,0.0631,-3.4235,0.04565,157.074,0.748,48.5,9,1,4,['modern power pop'],Pop
Roop Kumar Rathod,0.3865,0.554,322952,0.6705,0.00403056,0.1335,-8.2985,0.0626,102.3725,0.581,53,8,1,4,"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Pop
Roosevelt,0.00221,0.669,236336,0.642,0.834,0.203,-9.004,0.0515,115.973,0.838,55,5,1,2,"['alternative dance', 'athens indie', 'chillwave', 'indie emo', 'indie soul', 'indietronica', 'new rave', 'nu disco', 'shiver pop', 'vapor soul']",EDM
Roots Manuva,0.00144,0.585,213333,0.809,0.35,0.272,-7.837,0.125,148.151,0.456,59,7,1,2,"['big beat', 'electronica', 'ninja', 'trip hop', 'turntablism', 'uk hip hop']",EDM
Rory Gallagher,0.170020556,0.473111111,307016.1667,0.686055556,0.053432661,0.261883333,-11.16444444,0.05785,119.124,0.683444444,39.72222222,2,0,36,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'psychedelic rock', 'rock']",Country
Ros Serey Sothea,0.0102604,0.404,196221.4,0.7356,0.6086,0.16204,-7.0684,0.05258,146.6342,0.737,25,0,1,5,"['cambodian rock', 'khmer', 'luk thung']",Rock
Rosalyn Tureck,0.995,0.425,372533,0.00712,0.957,0.0687,-33.486,0.0623,139.786,0.385,18,7,1,2,"['classical performance', 'harpsichord', 'historical keyboard']",Classical
Rosana,0.6935,0.5915,238433.5,0.4985,0,0.1268,-7.722,0.06995,126.1605,0.535,64,3,1,4,"['cantautor', 'latin', 'latin pop', 'mexican pop', 'musica canaria', 'nueva cancion', 'spanish pop']",Pop
Rosanna Carteri,0.983058824,0.413705882,232295.2941,0.245235294,0.011935765,0.392058824,-16.19364706,0.111352941,106.511,0.290270588,0,0,1,17,"['classical soprano', 'italian soprano']",Classical
Rosanne Cash,0.338904348,0.697217391,214354.2174,0.49573913,8.52E-05,0.16493913,-12.22321739,0.055495652,114.8597826,0.71626087,32.91304348,9,1,23,"['country', 'country rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'roots rock', 'singer-songwriter', 'traditional folk']",Country
Roscoe Dash,0.046328556,0.636777778,248432.5556,0.811888889,0,0.292333333,-4.022111111,0.103533333,138.3052222,0.643777778,52.44444444,11,0,9,"['atl hip hop', 'pop rap', 'southern hip hop', 'trap']",Hip-hop
Roscoe Holcomb,0.964,0.394,121667,0.0144,0,0.0969,-17.077,0.061,172.142,0.47,7,5,1,2,"['appalachian folk', 'banjo', 'kentucky mountain folk', 'old-time', 'traditional blues', 'traditional folk']",Oldies
Rose,0.98975,0.5485,193770,0.16375,0.69025,0.2428,-12.0595,0.22735,111.03175,0.5675,0,10,1,8,"['glam metal', 'hard rock', 'rock']",Metal
Rose Maddox,0.66,0.631666667,156964.3333,0.558,0.019007797,0.141733333,-9.713666667,0.076566667,124.4993333,0.773,16,2,1,6,['rockabilly'],Rock
Rose Tattoo,0.0421862,0.482,185723.25,0.791,0.1430875,0.20755,-9.85875,0.043075,131.37125,0.582,43.25,4,1,8,"['australian rock', 'blues rock', 'hard rock', 'rock']",Rock
Rosemary & Garlic,0.82,0.491,289970,0.406,0.245,0.122,-13.309,0.0278,140.051,0.279,58,5,1,2,"['chamber folk', 'chamber pop', 'indie folk']",Indie
Rosemary Clooney,0.88316129,0.513193548,168474.7312,0.277655914,0.020883669,0.237124731,-12.76005376,0.059719355,113.3762903,0.510039785,16.02150538,10,1,93,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",Jazz
Rosetta Stone,8.15E-05,0.469,220960,0.813,0.774,0.198,-8.547,0.0504,135.019,0.558,36,7,1,2,"['corrosion', 'dark post-punk', 'dark wave', 'ethereal wave', 'gothic rock']",Rock
Ross Copperman,0.6155,0.472,262297,0.581,0.002464,0.07315,-8.1715,0.02805,78.4725,0.149,56,2,1,4,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",Pop
Ross Lynch,0.144738889,0.629111111,186577.6667,0.778888889,3.57E-06,0.242611111,-5.297666667,0.060088889,113.6416667,0.578777778,59.11111111,7,1,9,"['pop', 'post-teen pop', 'social media pop']",Pop
Rossington Collins Band,0.22,0.604,236200,0.552,0.0262,0.139,-9.458,0.0343,124.917,0.757,43,0,1,2,"['country rock', 'southern rock']",Country
Rostam,0.413,0.5305,264346.5,0.8295,0,0.1685,-4.566,0.0916,171.948,0.5635,58,7,1,4,"['art pop', 'indie pop', 'indie rock']",Indie
Rotary Connection,0.06571,0.481,235620,0.4415,0.43967,0.1577,-13.251,0.0296,110.1705,0.45,23,2,1,4,"['classic soul', 'jazz funk']",Jazz
Rotimi,0.229,0.637,185461,0.501,5.91E-05,0.099,-6.148,0.187,103.993,0.431,71,0,0,1,"['deep pop r&b', 'urban contemporary']",Pop
Route 94,0.000132,0.814,259934,0.622,0.72,0.0658,-7.573,0.0492,119.976,0.726,71,8,1,1,"['deep groove house', 'house', 'uk dance']",EDM
Rowdy Rebel,0.116128571,0.626142857,202607.7143,0.728857143,2.68E-05,0.302857143,-5.225285714,0.318271429,159.256,0.505714286,57,1,1,7,['nyc rap'],Rap
Roxette,0.109173684,0.624894737,254999.2632,0.712947368,5.08E-05,0.157736842,-5.976473684,0.030768421,114.0631053,0.657315789,49.52631579,5,1,38,"['dance pop', 'europop', 'pop rock', 'swedish pop']",EDM
Roxy Music,0.216935053,0.544614035,270257.2105,0.705421053,0.167443645,0.163277193,-7.715245614,0.0507,118.6019825,0.569796491,39.21052632,0,1,114,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",EDM
Roy Acuff,0.9146875,0.63225,168553.5625,0.2968125,0.070544136,0.213772917,-12.21058333,0.048816667,128.6778542,0.696833333,6.708333333,9,1,96,"['appalachian folk', 'traditional country', 'traditional folk', 'western swing']",Country
Roy Acuff & His Smoky Mountain Boys,0.95,0.5804,166757.6,0.3644,0.28774908,0.2358,-11.9098,0.04132,137.3848,0.7482,2.2,9,1,10,"['country gospel', 'yodeling']",Country
Roy Ayers,0.276004878,0.652341463,303422.5122,0.616414634,0.266038044,0.148819512,-10.49639024,0.05247561,109.5421707,0.745926829,34.34146341,1,0,41,"['afrobeat', 'disco', 'funk', 'indie jazz', 'indie soul', 'jazz funk', 'jazz vibraphone', 'quiet storm', 'soul', 'soul jazz']",Indie
Roy Ayers Ubiquity,0.305780556,0.580944444,247433.3889,0.662722222,0.072335173,0.108088889,-12.28861111,0.065527778,124.2648333,0.716611111,33.61111111,5,0,36,"['funk', 'jazz funk', 'soul', 'soul jazz']",Jazz
Roy Ayres,0.365,0.724,348893,0.416,0,0.0969,-8.964,0.0841,151.181,0.578,55,5,0,2,['jazz funk'],Jazz
Roy Blair,0.137766667,0.690666667,251524,0.443333333,0.002068907,0.102533333,-9.183666667,0.038266667,94.97033333,0.413,62.33333333,0,1,6,"['bedroom pop', 'indie pop', 'modern rock']",Indie
Roy Brown,0.612,0.572,267753.5,0.7045,0.0001277,0.19,-9.096,0.08555,103.565,0.6505,32,3,0,4,"['jump blues', 'rhythm and blues']",R&B
Roy Buchanan,0.260844286,0.406857143,343175.1429,0.312857143,0.664142857,0.165928571,-14.727,0.043428571,144.5564286,0.393757143,32.85714286,9,0,14,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues']",Country
Roy Clark,0.2455418,0.4677,175186.6,0.5807,0.555000284,0.20828,-12.5481,0.04772,132.3571,0.7125,24.2,0,1,20,"['classic country pop', 'oklahoma country']",Country
Roy Drusky,0.651,0.554,160520,0.329,0.000254,0.27,-11.441,0.0287,98.743,0.525,30,0,1,2,"['classic country pop', 'nashville sound']",Country
Roy Eldridge,0.79128,0.53852,336680.8,0.388452,0.166249892,0.142968,-12.17488,0.077408,117.37004,0.6544,8.72,8,1,25,"['bebop', 'big band', 'cool jazz', 'jazz', 'jazz trumpet', 'ragtime', 'stride', 'swing', 'vintage jazz']",Jazz
Roy Hamilton,0.813833333,0.397833333,167473.3333,0.297883333,0.000272833,0.253333333,-16.08766667,0.058166667,94.56566667,0.5575,23.66666667,10,1,12,['rhythm and blues'],R&B
Roy Hargrove,0.7322,0.5178,360664,0.25,0.5682,0.10296,-12.9952,0.04436,107.598,0.20446,46.2,8,1,10,"['bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul jazz']",Jazz
Roy Harper,0.63575,0.37625,387124,0.29725,0.260937275,0.1285,-14.85975,0.030575,89.6235,0.41575,30.5,6,1,8,"['art rock', 'british folk', 'canterbury scene', 'folk', 'folk rock', 'psychedelic folk', 'traditional folk']",Rock
Roy Haynes,0.444111111,0.527666667,327370.4444,0.481888889,0.106797829,0.100844444,-11.005,0.042855556,111.862,0.591111111,11.33333333,7,0,9,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz drums', 'soul jazz']",Jazz
Roy Haynes Quartet,0.693833333,0.477333333,341122.3333,0.493666667,0.147712667,0.16165,-12.589,0.0479,104.114,0.6105,9.166666667,2,0,12,"['hard bop', 'jazz quartet']",Jazz
Roy Orbison,0.662681319,0.476181319,160620.7143,0.473664835,0.007966913,0.198232418,-9.974554945,0.03309011,113.2548297,0.597291209,31.83516484,9,1,182,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']",Pop
Roy Woods,0.174175,0.72725,203458.875,0.52125,3.08E-05,0.107075,-8.1975,0.055675,103.327375,0.440125,65,11,1,8,"['canadian hip hop', 'hip hop', 'pop rap', 'trap', 'trap soul']",Hip-hop
Royal Blood,0.0463816,0.525,199632.8,0.8924,0.002043638,0.1962,-4.0176,0.05712,111.5586,0.586,51.4,7,1,10,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",Indie
Royal Liverpool Philharmonic Orchestra,0.951666667,0.218666667,830457.6667,0.1005,0.613,0.094466667,-24.41666667,0.045033333,88.81,0.0738,45,9,1,3,"['classical performance', 'orchestra']",Classical
Royal Scottish National Orchestra,0.943,0.207666667,320884.3333,0.0428,0.5952,0.15,-28.01733333,0.038066667,111.967,0.066533333,43,2,1,3,"['classical', 'classical performance', 'orchestra']",Classical
Royal Tailor,0.04265,0.584,234338,0.939,1.57E-06,0.2444,-3.199333333,0.1384,153.6466667,0.681666667,51.33333333,2,0,3,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']",Rock
Royce Rizzy,0.0899,0.724,219072,0.497,0,0.135,-9.847,0.193,138.961,0.142,55,6,0,1,['deep underground hip hop'],Hip-hop
RuPaul,0.023616,0.8,229917.2,0.6992,0.00367268,0.16356,-7.0618,0.06462,127.458,0.7064,56.2,11,1,10,"['dance pop', 'diva house', 'pop', 'strut']",EDM
Rubblebucket,0.0315,0.777,273776,0.716,0.326,0.173,-6.156,0.0399,118.977,0.799,45,11,1,2,"['indie pop', 'shimmer pop']",Indie
Rubby Perez,0.0885,0.71,296093,0.542,0,0.0985,-13.977,0.0432,141.186,0.939,49,8,1,2,"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'tropical']",Pop
Ruben,0.0269,0.73,184889,0.789,0,0.129,-3.982,0.034,107.981,0.106,75,10,1,2,"['latin jazz', 'salsa', 'tipico', 'tropical']",Jazz
Ruben Gonzalez,0.691714286,0.644714286,346575.2857,0.381142857,0.547505714,0.144642857,-12.61057143,0.041185714,114.8092857,0.626285714,48.57142857,7,1,14,"['jazz cubano', 'latin jazz']",Jazz
Ruby And The Romantics,0.8895,0.512,157043.5,0.41775,0.001897843,0.182,-8.9995,0.032125,86.3765,0.4925,21,10,1,8,['rhythm and blues'],R&B
Ruby Braff,0.902,0.512666667,204782,0.309333333,0.770333333,0.169,-10.65266667,0.038,156.7733333,0.483,2.333333333,5,1,6,"['cool jazz', 'jazz trumpet', 'stride']",Jazz
Rubén Blades,0.571189655,0.612413793,364003,0.583810345,0.005306974,0.16057069,-9.199362069,0.064184483,108.7617586,0.766603448,40.56896552,9,0,58,"['latin jazz', 'salsa', 'tipico', 'tropical']",Jazz
Rudimental,0.1675,0.661,226606.5,0.778,0,0.175,-5.5825,0.0451,107.372,0.5165,65.5,6,1,2,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk dance', 'uk funky']",EDM
Rudolf Firkusny,0.993,0.242,128453,0.0444,0.911,0.0983,-25.016,0.0446,86.732,0.0749,28,8,0,2,['classical piano'],Classical
Rudolf Kempe,0.918,0.196,513600,0.0365,0.955,0.14,-25.374,0.0381,67.927,0.0315,15,9,1,2,"['classical performance', 'orchestral performance']",Classical
Rudolf Schock,0.0411,0.248,49187,0.0275,0.00298,0.11,-31.004,0.0384,103.989,0.0755,5,8,1,1,"['classical tenor', 'vintage schlager']",Classical
Rudolf Serkin,0.985704797,0.364413284,358066.0258,0.146830332,0.831472989,0.129649815,-21.21893727,0.052465683,104.1900258,0.258300738,1.073800738,0,1,271,['classical piano'],Classical
Rudy La Scala,0.4305,0.628625,236902.125,0.43175,2.40E-07,0.13025,-11.517375,0.0324,99.953,0.4475,39.125,4,1,16,['pop romantico'],Pop
Rudy Mills,0.3255,0.6925,190595,0.686,0.13634,0.17895,-7.2445,0.06835,81.77,0.887,28,10,1,4,"['early reggae', 'rock steady']",Rock
Rudy Vallee,0.911,0.406,113143,0.25,0.000936,0.0972,-11.937,0.0377,80.541,0.384,15,8,1,2,"['british dance band', 'vintage jazz']",EDM
Ruel,0.294708333,0.6555,215755.3333,0.43875,2.03E-06,0.189383333,-7.25075,0.080466667,113.042,0.388333333,70.08333333,11,1,24,"['australian alternative pop', 'pop', 'post-teen pop']",Pop
Ruelle,0.4568,0.4804,225272.8,0.5172,0.07481224,0.11826,-7.29,0.05708,135.661,0.24496,63,9,0,10,"['indie poptimism', 'metropopolis', 'pop']",Indie
Ruff Ryders,0.034828333,0.628333333,274226.8333,0.761833333,0,0.177066667,-6.379333333,0.2925,140.1741667,0.579833333,42.33333333,1,1,6,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'southern hip hop']",Hip-hop
